FED Date,USD/EUR,3M USD LIBOR,EBR Date,3M EUR LIBOR
2010-07-14,1.2755,0.52563,2010-07-15,0.846
2010-07-15,1.2893,0.52469,2010-07-16,0.861
2010-07-16,1.2919,0.52125,2010-07-19,0.87
2010-07-19,1.2963,0.51781,2010-07-20,0.876
2010-07-20,1.2905,0.51250,2010-07-21,0.881
2010-07-21,1.2818,0.50625,2010-07-22,0.884
2010-07-22,1.2903,0.49781,2010-07-23,0.885
2010-07-23,1.2874,0.49313,2010-07-26,0.889
2010-07-26,1.2983,0.48750,2010-07-27,0.893
2010-07-27,1.2983,0.48125,2010-07-28,0.896
2010-07-28,1.2998,0.47500,2010-07-29,0.899
2010-07-29,1.3064,0.46563,2010-07-30,0.896
2010-07-30,1.3069,0.45375,2010-08-02,0.898
2010-08-02,1.3174,0.44469,2010-08-03,0.899
2010-08-03,1.3239,0.43469,2010-08-04,0.9
2010-08-04,1.3158,0.42406,2010-08-05,0.904
2010-08-05,1.3157,0.41813,2010-08-06,0.905
2010-08-06,1.3282,0.41125,2010-08-09,0.904
2010-08-09,1.3241,0.40438,2010-08-10,0.904
2010-08-10,1.3095,0.39781,2010-08-11,0.903
2010-08-11,1.2899,0.38438,2010-08-12,0.899
2010-08-12,1.2866,0.37625,2010-08-13,0.898
2010-08-13,1.2767,0.36938,2010-08-16,0.896
2010-08-16,1.2838,0.36188,2010-08-17,0.895
2010-08-17,1.2890,0.35219,2010-08-18,0.894
2010-08-18,1.2872,0.34547,2010-08-19,0.891
2010-08-19,1.2837,0.33906,2010-08-20,0.89
2010-08-20,1.2687,0.32922,2010-08-23,0.891
2010-08-23,1.2663,0.31750,2010-08-24,0.889
2010-08-24,1.2675,0.30750,2010-08-25,0.89
2010-08-25,1.2652,0.30375,2010-08-26,0.889
2010-08-26,1.2717,0.29938,2010-08-27,0.888
2010-08-27,1.2765,0.29688,2010-08-30,0.888
2010-08-30,1.2686,#N/A,2010-08-31,0.886
2010-08-31,1.2704,0.29563,2010-09-01,0.886
2010-09-01,1.2813,0.29563,2010-09-02,0.884
2010-09-02,1.2824,0.29438,2010-09-03,0.883
2010-09-03,1.2885,0.29281,2010-09-06,0.882
2010-09-06,#N/A,0.29219,2010-09-07,0.881
2010-09-07,1.2723,0.29188,2010-09-08,0.88
2010-09-08,1.2727,0.29250,2010-09-09,0.879
2010-09-09,1.2708,0.29250,2010-09-10,0.878
2010-09-10,1.2731,0.29219,2010-09-13,0.879
2010-09-13,1.2890,0.29219,2010-09-14,0.877
2010-09-14,1.3014,0.29188,2010-09-15,0.876
2010-09-15,1.3008,0.29203,2010-09-16,0.879
2010-09-16,1.3079,0.29141,2010-09-17,0.879
2010-09-17,1.3046,0.29156,2010-09-20,0.876
2010-09-20,1.3074,0.29031,2010-09-21,0.879
2010-09-21,1.3136,0.28969,2010-09-22,0.879
2010-09-22,1.3385,0.28938,2010-09-23,0.878
2010-09-23,1.3344,0.28938,2010-09-24,0.879
2010-09-24,1.3476,0.28938,2010-09-27,0.879
2010-09-27,1.3475,0.28938,2010-09-28,0.88
2010-09-28,1.3583,0.28938,2010-09-29,0.886
2010-09-29,1.3638,0.29000,2010-09-30,0.892
2010-09-30,1.3601,0.29000,2010-10-01,0.942
2010-10-01,1.3754,0.29063,2010-10-04,0.953
2010-10-04,1.3688,0.29063,2010-10-05,0.956
2010-10-05,1.3834,0.29000,2010-10-06,0.959
2010-10-06,1.3924,0.28969,2010-10-07,0.965
2010-10-07,1.3921,0.28906,2010-10-08,0.972
2010-10-08,1.3923,0.28906,2010-10-11,0.977
2010-10-11,#N/A,0.28906,2010-10-12,0.982
2010-10-12,1.3846,0.28906,2010-10-13,0.985
2010-10-13,1.3964,0.28906,2010-10-14,0.987
2010-10-14,1.4066,0.28906,2010-10-15,0.993
2010-10-15,1.3998,0.28906,2010-10-18,1
2010-10-18,1.3978,0.28906,2010-10-19,1.008
2010-10-19,1.3827,0.28906,2010-10-20,1.016
2010-10-20,1.3949,0.28844,2010-10-21,1.025
2010-10-21,1.3973,0.28844,2010-10-22,1.029
2010-10-22,1.3904,0.28844,2010-10-25,1.032
2010-10-25,1.3986,0.28844,2010-10-26,1.037
2010-10-26,1.3873,0.28844,2010-10-27,1.043
2010-10-27,1.3788,0.28813,2010-10-28,1.045
2010-10-28,1.3929,0.28688,2010-10-29,1.045
2010-10-29,1.3894,0.28594,2010-11-01,1.046
2010-11-01,1.3888,0.28594,2010-11-02,1.047
2010-11-02,1.4026,0.28594,2010-11-03,1.049
2010-11-03,1.4014,0.28594,2010-11-04,1.05
2010-11-04,1.4224,0.28563,2010-11-05,1.05
2010-11-05,1.4033,0.28563,2010-11-08,1.05
2010-11-08,1.3927,0.28563,2010-11-09,1.049
2010-11-09,1.3865,0.28563,2010-11-10,1.048
2010-11-10,1.3728,0.28563,2010-11-11,1.05
2010-11-11,#N/A,0.28563,2010-11-12,1.049
2010-11-12,1.3700,0.28438,2010-11-15,1.048
2010-11-15,1.3615,0.28438,2010-11-16,1.046
2010-11-16,1.3517,0.28438,2010-11-17,1.044
2010-11-17,1.3555,0.28438,2010-11-18,1.041
2010-11-18,1.3618,0.28438,2010-11-19,1.04
2010-11-19,1.3654,0.28438,2010-11-22,1.039
2010-11-22,1.3612,0.28438,2010-11-23,1.035
2010-11-23,1.3388,0.28438,2010-11-24,1.03
2010-11-24,1.3350,0.28750,2010-11-25,1.031
2010-11-25,#N/A,0.29188,2010-11-26,1.028
2010-11-26,1.3243,0.29438,2010-11-29,1.027
2010-11-29,1.3092,0.29594,2010-11-30,1.028
2010-11-30,1.3036,0.30031,2010-12-01,1.026
2010-12-01,1.3149,0.30344,2010-12-02,1.027
2010-12-02,1.3228,0.30344,2010-12-03,1.027
2010-12-03,1.3367,0.30344,2010-12-06,1.028
2010-12-06,1.3275,0.30344,2010-12-07,1.029
2010-12-07,1.3323,0.30219,2010-12-08,1.029
2010-12-08,1.3242,0.30219,2010-12-09,1.029
2010-12-09,1.3206,0.30219,2010-12-10,1.028
2010-12-10,1.3242,0.30156,2010-12-13,1.026
2010-12-13,1.3389,0.30156,2010-12-14,1.026
2010-12-14,1.3395,0.30188,2010-12-15,1.025
2010-12-15,1.3306,0.30188,2010-12-16,1.024
2010-12-16,1.3206,0.30375,2010-12-17,1.023
2010-12-17,1.3155,0.30375,2010-12-20,1.022
2010-12-20,1.3124,0.30281,2010-12-21,1.022
2010-12-21,1.3131,0.30281,2010-12-22,1.021
2010-12-22,1.3089,0.30281,2010-12-23,1.015
2010-12-23,1.3101,0.30281,2010-12-24,1.014
2010-12-24,#N/A,0.30281,2010-12-27,1.014
2010-12-27,1.3146,#N/A,2010-12-28,1.014
2010-12-28,1.3122,#N/A,2010-12-29,1.013
2010-12-29,1.3183,0.30281,2010-12-30,1.01
2010-12-30,1.3269,0.30281,2010-12-31,1.006
2010-12-31,#N/A,0.30281,,
2011-01-03,1.3371,#N/A,2011-01-03,1.001
2011-01-04,1.3306,0.30281,2011-01-04,0.999
2011-01-05,1.3171,0.30281,2011-01-05,0.998
2011-01-06,1.3027,0.30313,2011-01-06,0.997
2011-01-07,1.2944,0.30313,2011-01-07,0.997
2011-01-10,1.2945,0.30313,2011-01-10,0.995
2011-01-11,1.2978,0.30313,2011-01-11,0.995
2011-01-12,1.3066,0.30313,2011-01-12,0.995
2011-01-13,1.3364,0.30313,2011-01-13,0.998
2011-01-14,1.3328,0.30313,2011-01-14,1.006
2011-01-17,#N/A,0.30313,2011-01-17,1.009
2011-01-18,1.3399,0.30313,2011-01-18,1.012
2011-01-19,1.3495,0.30313,2011-01-19,1.014
2011-01-20,1.3443,0.30313,2011-01-20,1.016
2011-01-21,1.3581,0.30313,2011-01-21,1.025
2011-01-24,1.3653,0.30313,2011-01-24,1.029
2011-01-25,1.3644,0.30438,2011-01-25,1.031
2011-01-26,1.3688,0.30438,2011-01-26,1.051
2011-01-27,1.3688,0.30438,2011-01-27,1.057
2011-01-28,1.3607,0.30438,2011-01-28,1.063
2011-01-31,1.3715,0.30438,2011-01-31,1.074
2011-02-01,1.3793,0.31050,2011-02-01,1.082
2011-02-02,1.3779,0.31050,2011-02-02,1.083
2011-02-03,1.3654,0.31050,2011-02-03,1.087
2011-02-04,1.3584,0.31150,2011-02-04,1.088
2011-02-07,1.3557,0.31200,2011-02-07,1.084
2011-02-08,1.3687,0.31200,2011-02-08,1.079
2011-02-09,1.3688,0.31200,2011-02-09,1.089
2011-02-10,1.3637,0.31200,2011-02-10,1.094
2011-02-11,1.3520,0.31300,2011-02-11,1.093
2011-02-14,1.3474,0.31400,2011-02-14,1.091
2011-02-15,1.3494,0.31350,2011-02-15,1.09
2011-02-16,1.3547,0.31350,2011-02-16,1.089
2011-02-17,1.3612,0.31350,2011-02-17,1.086
2011-02-18,1.3673,0.31250,2011-02-18,1.078
2011-02-21,#N/A,0.31250,2011-02-21,1.079
2011-02-22,1.3661,0.31250,2011-02-22,1.082
2011-02-23,1.3758,0.31150,2011-02-23,1.087
2011-02-24,1.3794,0.31050,2011-02-24,1.088
2011-02-25,1.3757,0.31050,2011-02-25,1.092
2011-02-28,1.3793,0.30950,2011-02-28,1.094
2011-03-01,1.3813,0.30950,2011-03-01,1.096
2011-03-02,1.3869,0.30950,2011-03-02,1.095
2011-03-03,1.3947,0.30950,2011-03-03,1.098
2011-03-04,1.3983,0.30950,2011-03-04,1.162
2011-03-07,1.3976,0.30950,2011-03-07,1.172
2011-03-08,1.3912,0.30950,2011-03-08,1.18
2011-03-09,1.3906,0.30950,2011-03-09,1.179
2011-03-10,1.3823,0.30950,2011-03-10,1.175
2011-03-11,1.3864,0.30950,2011-03-11,1.173
2011-03-14,1.3975,0.30900,2011-03-14,1.174
2011-03-15,1.3968,0.30900,2011-03-15,1.167
2011-03-16,1.3922,0.30900,2011-03-16,1.17
2011-03-17,1.4021,0.30900,2011-03-17,1.17
2011-03-18,1.4141,0.30900,2011-03-18,1.172
2011-03-21,1.4184,0.30900,2011-03-21,1.179
2011-03-22,1.4212,0.30900,2011-03-22,1.185
2011-03-23,1.4124,0.30800,2011-03-23,1.191
2011-03-24,1.4200,0.30850,2011-03-24,1.197
2011-03-25,1.4144,0.30750,2011-03-25,1.203
2011-03-28,1.4104,0.30700,2011-03-28,1.21
2011-03-29,1.4090,0.30700,2011-03-29,1.219
2011-03-30,1.4095,0.30450,2011-03-30,1.231
2011-03-31,1.4183,0.30300,2011-03-31,1.239
2011-04-01,1.4215,0.30100,2011-04-01,1.249
2011-04-04,1.4221,0.29675,2011-04-04,1.255
2011-04-05,1.4230,0.29375,2011-04-05,1.262
2011-04-06,1.4333,0.29263,2011-04-06,1.269
2011-04-07,1.4287,0.28950,2011-04-07,1.28
2011-04-08,1.4437,0.28525,2011-04-08,1.294
2011-04-11,1.4454,0.28275,2011-04-11,1.311
2011-04-12,1.4455,0.28075,2011-04-12,1.32
2011-04-13,1.4477,0.27800,2011-04-13,1.327
2011-04-14,1.4464,0.27550,2011-04-14,1.332
2011-04-15,1.4443,0.27475,2011-04-15,1.332
2011-04-18,1.4211,0.27400,2011-04-18,1.338
2011-04-19,1.4319,0.27375,2011-04-19,1.343
2011-04-20,1.4513,0.27375,2011-04-20,1.349
2011-04-21,1.4585,0.27375,2011-04-21,1.356
2011-04-22,1.4545,#N/A,2011-04-26,1.361
2011-04-25,1.4576,#N/A,2011-04-27,1.365
2011-04-26,1.4625,0.27275,2011-04-28,1.375
2011-04-27,1.4659,0.27325,2011-04-29,1.385
2011-04-28,1.4785,0.27300,2011-05-02,1.395
2011-04-29,1.4821,#N/A,2011-05-03,1.402
2011-05-02,1.4870,#N/A,2011-05-04,1.415
2011-05-03,1.4875,0.27225,2011-05-05,1.424
2011-05-04,1.4859,0.27025,2011-05-06,1.419
2011-05-05,1.4583,0.26825,2011-05-09,1.423
2011-05-06,1.4495,0.26700,2011-05-10,1.426
2011-05-09,1.4301,0.26575,2011-05-11,1.42
2011-05-10,1.4358,0.26400,2011-05-12,1.42
2011-05-11,1.4269,0.26225,2011-05-13,1.425
2011-05-12,1.4229,0.26075,2011-05-16,1.426
2011-05-13,1.4141,0.26050,2011-05-17,1.428
2011-05-16,1.4219,0.26050,2011-05-18,1.431
2011-05-17,1.4155,0.25975,2011-05-19,1.434
2011-05-18,1.4270,0.26000,2011-05-20,1.435
2011-05-19,1.4254,0.25850,2011-05-23,1.434
2011-05-20,1.4172,0.25750,2011-05-24,1.434
2011-05-23,1.4015,0.25675,2011-05-25,1.435
2011-05-24,1.4107,0.25500,2011-05-26,1.433
2011-05-25,1.4102,0.25450,2011-05-27,1.43
2011-05-26,1.4088,0.25400,2011-05-30,1.43
2011-05-27,1.4287,0.25388,2011-05-31,1.433
2011-05-30,#N/A,#N/A,2011-06-01,1.434
2011-05-31,1.4376,0.25288,2011-06-02,1.435
2011-06-01,1.4431,0.25288,2011-06-03,1.436
2011-06-02,1.4426,0.25200,2011-06-06,1.438
2011-06-03,1.4604,0.25200,2011-06-07,1.443
2011-06-06,1.4620,0.25175,2011-06-08,1.452
2011-06-07,1.4675,0.25175,2011-06-09,1.464
2011-06-08,1.4587,0.25025,2011-06-10,1.469
2011-06-09,1.4534,0.24950,2011-06-13,1.471
2011-06-10,1.4365,0.24850,2011-06-14,1.477
2011-06-13,1.4368,0.24700,2011-06-15,1.485
2011-06-14,1.4473,0.24525,2011-06-16,1.494
2011-06-15,1.4221,0.24500,2011-06-17,1.502
2011-06-16,1.4155,0.24650,2011-06-20,1.51
2011-06-17,1.4326,0.24650,2011-06-21,1.52
2011-06-20,1.4320,0.24650,2011-06-22,1.526
2011-06-21,1.4399,0.24550,2011-06-23,1.526
2011-06-22,1.4403,0.24550,2011-06-24,1.528
2011-06-23,1.4166,0.24650,2011-06-27,1.524
2011-06-24,1.4189,0.24625,2011-06-28,1.531
2011-06-27,1.4282,0.24575,2011-06-29,1.537
2011-06-28,1.4368,0.24575,2011-06-30,1.547
2011-06-29,1.4428,0.24575,2011-07-01,1.556
2011-06-30,1.4523,0.24575,2011-07-04,1.563
2011-07-01,1.4508,0.24575,2011-07-05,1.568
2011-07-04,#N/A,0.24575,2011-07-06,1.569
2011-07-05,1.4470,0.24575,2011-07-07,1.583
2011-07-06,1.4329,0.24575,2011-07-08,1.593
2011-07-07,1.4349,0.24605,2011-07-11,1.601
2011-07-08,1.4251,0.24605,2011-07-12,1.599
2011-07-11,1.4034,0.24605,2011-07-13,1.605
2011-07-12,1.4014,0.24900,2011-07-14,1.606
2011-07-13,1.4167,0.24925,2011-07-15,1.608
2011-07-14,1.4182,0.24975,2011-07-18,1.608
2011-07-15,1.4156,0.24975,2011-07-19,1.609
2011-07-18,1.4042,0.25125,2011-07-20,1.604
2011-07-19,1.4156,0.25200,2011-07-21,1.608
2011-07-20,1.4188,0.25300,2011-07-22,1.611
2011-07-21,1.4372,0.25300,2011-07-25,1.613
2011-07-22,1.4366,0.25300,2011-07-26,1.615
2011-07-25,1.4357,0.25210,2011-07-27,1.612
2011-07-26,1.4495,0.25260,2011-07-28,1.61
2011-07-27,1.4373,0.25285,2011-07-29,1.609
2011-07-28,1.4303,0.25395,2011-08-01,1.609
2011-07-29,1.4388,0.25550,2011-08-02,1.605
2011-08-01,1.4202,0.25722,2011-08-03,1.601
2011-08-02,1.4232,0.26444,2011-08-04,1.602
2011-08-03,1.4320,0.26828,2011-08-05,1.564
2011-08-04,1.4158,0.26939,2011-08-08,1.56
2011-08-05,1.4158,0.27161,2011-08-09,1.555
2011-08-08,1.4241,0.27478,2011-08-10,1.545
2011-08-09,1.4242,0.27839,2011-08-11,1.535
2011-08-10,1.4193,0.28061,2011-08-12,1.535
2011-08-11,1.4230,0.28617,2011-08-15,1.538
2011-08-12,1.4239,0.29006,2011-08-16,1.536
2011-08-15,1.4452,0.29172,2011-08-17,1.535
2011-08-16,1.4421,0.29283,2011-08-18,1.535
2011-08-17,1.4436,0.29589,2011-08-19,1.533
2011-08-18,1.4320,0.29778,2011-08-22,1.534
2011-08-19,1.4408,0.30300,2011-08-23,1.536
2011-08-22,1.4384,0.30844,2011-08-24,1.539
2011-08-23,1.4431,0.31178,2011-08-25,1.539
2011-08-24,1.4402,0.31428,2011-08-26,1.54
2011-08-25,1.4380,0.31900,2011-08-29,1.54
2011-08-26,1.4463,0.32278,2011-08-30,1.54
2011-08-29,1.4510,#N/A,2011-08-31,1.542
2011-08-30,1.4435,0.32556,2011-09-01,1.543
2011-08-31,1.4406,0.32722,2011-09-02,1.541
2011-09-01,1.4283,0.32944,2011-09-05,1.537
2011-09-02,1.4203,0.33056,2011-09-06,1.534
2011-09-05,#N/A,0.33278,2011-09-07,1.532
2011-09-06,1.3999,0.33561,2011-09-08,1.532
2011-09-07,1.4058,0.33683,2011-09-09,1.53
2011-09-08,1.3947,0.33683,2011-09-12,1.527
2011-09-09,1.3666,0.33794,2011-09-13,1.528
2011-09-12,1.3635,0.34289,2011-09-14,1.529
2011-09-13,1.3680,0.34711,2011-09-15,1.531
2011-09-14,1.3710,0.34911,2011-09-16,1.535
2011-09-15,1.3858,0.35022,2011-09-19,1.536
2011-09-16,1.3783,0.35133,2011-09-20,1.537
2011-09-19,1.3636,0.35250,2011-09-21,1.537
2011-09-20,1.3697,0.35500,2011-09-22,1.536
2011-09-21,1.3724,0.35556,2011-09-23,1.537
2011-09-22,1.3446,0.35806,2011-09-26,1.535
2011-09-23,1.3518,0.36022,2011-09-27,1.537
2011-09-26,1.3516,0.36278,2011-09-28,1.544
2011-09-27,1.3606,0.36522,2011-09-29,1.55
2011-09-28,1.3628,0.36856,2011-09-30,1.554
2011-09-29,1.3639,0.37211,2011-10-03,1.557
2011-09-30,1.3449,0.37433,2011-10-04,1.557
2011-10-03,1.3281,0.37761,2011-10-05,1.558
2011-10-04,1.3294,0.38094,2011-10-06,1.556
2011-10-05,1.3328,0.38361,2011-10-07,1.566
2011-10-06,1.3408,0.38778,2011-10-10,1.567
2011-10-07,1.3512,0.39111,2011-10-11,1.57
2011-10-10,#N/A,0.39417,2011-10-12,1.571
2011-10-11,1.3657,0.39750,2011-10-13,1.572
2011-10-12,1.3805,0.40083,2011-10-14,1.574
2011-10-13,1.3730,0.40306,2011-10-17,1.578
2011-10-14,1.3861,0.40472,2011-10-18,1.579
2011-10-17,1.3770,0.40583,2011-10-19,1.582
2011-10-18,1.3719,0.40917,2011-10-20,1.584
2011-10-19,1.3775,0.41167,2011-10-21,1.585
2011-10-20,1.3672,0.41556,2011-10-24,1.588
2011-10-21,1.3873,0.41833,2011-10-25,1.588
2011-10-24,1.3932,0.42028,2011-10-26,1.588
2011-10-25,1.3911,0.42222,2011-10-27,1.59
2011-10-26,1.3838,0.42472,2011-10-28,1.592
2011-10-27,1.4172,0.42806,2011-10-31,1.591
2011-10-28,1.4164,0.42944,2011-11-01,1.585
2011-10-31,1.3947,0.42944,2011-11-02,1.584
2011-11-01,1.3676,0.43167,2011-11-03,1.58
2011-11-02,1.3803,0.43306,2011-11-04,1.488
2011-11-03,1.3744,0.43500,2011-11-07,1.476
2011-11-04,1.3761,0.43750,2011-11-08,1.474
2011-11-07,1.3744,0.44139,2011-11-09,1.47
2011-11-08,1.3785,0.44417,2011-11-10,1.464
2011-11-09,1.3596,0.44917,2011-11-11,1.462
2011-11-10,1.3600,0.45278,2011-11-14,1.459
2011-11-11,#N/A,0.45722,2011-11-15,1.457
2011-11-14,1.3625,0.46056,2011-11-16,1.458
2011-11-15,1.3524,0.46556,2011-11-17,1.46
2011-11-16,1.3505,0.47111,2011-11-18,1.465
2011-11-17,1.3522,0.47944,2011-11-21,1.467
2011-11-18,1.3521,0.48778,2011-11-22,1.467
2011-11-21,1.3525,0.49500,2011-11-23,1.471
2011-11-22,1.3500,0.50028,2011-11-24,1.474
2011-11-23,1.3347,0.50611,2011-11-25,1.475
2011-11-24,#N/A,0.51167,2011-11-28,1.477
2011-11-25,1.3244,0.51806,2011-11-29,1.477
2011-11-28,1.3334,0.52306,2011-11-30,1.473
2011-11-29,1.3343,0.52694,2011-12-01,1.469
2011-11-30,1.3453,0.52889,2011-12-02,1.469
2011-12-01,1.3487,0.52722,2011-12-05,1.47
2011-12-02,1.3386,0.52833,2011-12-06,1.472
2011-12-05,1.3463,0.53390,2011-12-07,1.472
2011-12-06,1.3397,0.53775,2011-12-08,1.47
2011-12-07,1.3386,0.54000,2011-12-09,1.437
2011-12-08,1.3324,0.54000,2011-12-12,1.43
2011-12-09,1.3368,0.54175,2011-12-13,1.426
2011-12-12,1.3188,0.54350,2011-12-14,1.423
2011-12-13,1.3094,0.54625,2011-12-15,1.419
2011-12-14,1.2972,0.55505,2011-12-16,1.417
2011-12-15,1.3013,0.55915,2011-12-19,1.418
2011-12-16,1.3025,0.56315,2011-12-20,1.418
2011-12-19,1.3017,0.56695,2011-12-21,1.416
2011-12-20,1.3076,0.56975,2011-12-22,1.41
2011-12-21,1.3040,0.57125,2011-12-23,1.404
2011-12-22,1.3045,0.57375,2011-12-27,1.396
2011-12-23,1.3040,0.57575,2011-12-28,1.387
2011-12-26,#N/A,#N/A,2011-12-29,1.369
2011-12-27,1.3074,#N/A,2011-12-30,1.356
2011-12-28,1.2926,0.57925,,
2011-12-29,1.2952,0.58100,,
2011-12-30,1.2973,0.58100,,
2012-01-02,#N/A,#N/A,2012-01-02,1.343
2012-01-03,1.3061,0.58250,2012-01-03,1.333
2012-01-04,1.2930,0.58250,2012-01-04,1.319
2012-01-05,1.2783,0.58250,2012-01-05,1.303
2012-01-06,1.2723,0.58150,2012-01-06,1.288
2012-01-09,1.2745,0.58050,2012-01-09,1.276
2012-01-10,1.2782,0.57950,2012-01-10,1.267
2012-01-11,1.2686,0.57650,2012-01-11,1.257
2012-01-12,1.2818,0.57150,2012-01-12,1.245
2012-01-13,1.2682,0.56700,2012-01-13,1.231
2012-01-16,#N/A,0.56490,2012-01-16,1.222
2012-01-17,1.2740,0.56230,2012-01-17,1.213
2012-01-18,1.2825,0.56120,2012-01-18,1.204
2012-01-19,1.2937,0.56120,2012-01-19,1.195
2012-01-20,1.2948,0.56110,2012-01-20,1.182
2012-01-23,1.3035,0.56010,2012-01-23,1.168
2012-01-24,1.3004,0.55910,2012-01-24,1.158
2012-01-25,1.2978,0.55660,2012-01-25,1.149
2012-01-26,1.3152,0.55310,2012-01-26,1.142
2012-01-27,1.3192,0.55110,2012-01-27,1.138
2012-01-30,1.3123,0.54685,2012-01-30,1.131
2012-01-31,1.3053,0.54235,2012-01-31,1.125
2012-02-01,1.3179,0.53710,2012-02-01,1.115
2012-02-02,1.3167,0.53060,2012-02-02,1.108
2012-02-03,1.3106,0.52700,2012-02-03,1.102
2012-02-06,1.3130,0.52325,2012-02-06,1.094
2012-02-07,1.3244,0.52000,2012-02-07,1.086
2012-02-08,1.3253,0.51325,2012-02-08,1.077
2012-02-09,1.3297,0.51000,2012-02-09,1.07
2012-02-10,1.3187,0.50600,2012-02-10,1.063
2012-02-13,1.3211,0.50260,2012-02-13,1.057
2012-02-14,1.3149,0.49760,2012-02-14,1.051
2012-02-15,1.3087,0.49510,2012-02-15,1.045
2012-02-16,1.3110,0.49310,2012-02-16,1.041
2012-02-17,1.3149,0.49310,2012-02-17,1.036
2012-02-20,#N/A,0.49310,2012-02-20,1.031
2012-02-21,1.3255,0.49260,2012-02-21,1.026
2012-02-22,1.3251,0.49160,2012-02-22,1.021
2012-02-23,1.3308,0.49060,2012-02-23,1.014
2012-02-24,1.3463,0.49060,2012-02-24,1.006
2012-02-27,1.3410,0.48910,2012-02-27,0.997
2012-02-28,1.3452,0.48750,2012-02-28,0.991
2012-02-29,1.3359,0.48425,2012-02-29,0.983
2012-03-01,1.3320,0.47970,2012-03-01,0.967
2012-03-02,1.3202,0.47575,2012-03-02,0.948
2012-03-05,1.3226,0.47455,2012-03-05,0.934
2012-03-06,1.3114,0.47455,2012-03-06,0.92
2012-03-07,1.3149,0.47455,2012-03-07,0.911
2012-03-08,1.3256,0.47355,2012-03-08,0.902
2012-03-09,1.3108,0.47355,2012-03-09,0.894
2012-03-12,1.3141,0.47355,2012-03-12,0.884
2012-03-13,1.3109,0.47365,2012-03-13,0.876
2012-03-14,1.3025,0.47365,2012-03-14,0.871
2012-03-15,1.3070,0.47365,2012-03-15,0.862
2012-03-16,1.3171,0.47365,2012-03-16,0.853
2012-03-19,1.3242,0.47365,2012-03-19,0.842
2012-03-20,1.3222,0.47415,2012-03-20,0.832
2012-03-21,1.3190,0.47415,2012-03-21,0.824
2012-03-22,1.3194,0.47365,2012-03-22,0.817
2012-03-23,1.3263,0.47315,2012-03-23,0.808
2012-03-26,1.3328,0.47265,2012-03-26,0.8
2012-03-27,1.3336,0.47065,2012-03-27,0.794
2012-03-28,1.3300,0.46965,2012-03-28,0.787
2012-03-29,1.3265,0.46815,2012-03-29,0.783
2012-03-30,1.3334,0.46815,2012-03-30,0.777
2012-04-02,1.3325,0.46815,2012-04-02,0.771
2012-04-03,1.3337,0.46915,2012-04-03,0.77
2012-04-04,1.3126,0.46915,2012-04-04,0.768
2012-04-05,1.3064,0.46915,2012-04-05,0.766
2012-04-06,1.3089,#N/A,2012-04-10,0.764
2012-04-09,1.3087,#N/A,2012-04-11,0.76
2012-04-10,1.3068,0.46915,2012-04-12,0.757
2012-04-11,1.3104,0.46865,2012-04-13,0.753
2012-04-12,1.3171,0.46665,2012-04-16,0.75
2012-04-13,1.3082,0.46615,2012-04-17,0.746
2012-04-16,1.3067,0.46565,2012-04-18,0.741
2012-04-17,1.3123,0.46565,2012-04-19,0.737
2012-04-18,1.3122,0.46565,2012-04-20,0.734
2012-04-19,1.3132,0.46565,2012-04-23,0.731
2012-04-20,1.3212,0.46565,2012-04-24,0.727
2012-04-23,1.3129,0.46565,2012-04-25,0.724
2012-04-24,1.3207,0.46585,2012-04-26,0.72
2012-04-25,1.3210,0.46585,2012-04-27,0.715
2012-04-26,1.3232,0.46585,2012-04-30,0.708
2012-04-27,1.3248,0.46585,2012-05-02,0.704
2012-04-30,1.3229,0.46585,2012-05-03,0.7
2012-05-01,1.3226,0.46585,2012-05-04,0.697
2012-05-02,1.3154,0.46585,2012-05-07,0.693
2012-05-03,1.3147,0.46585,2012-05-08,0.692
2012-05-04,1.3091,0.46585,2012-05-09,0.691
2012-05-07,1.3052,#N/A,2012-05-10,0.69
2012-05-08,1.3015,0.46585,2012-05-11,0.69
2012-05-09,1.2954,0.46685,2012-05-14,0.689
2012-05-10,1.2959,0.46685,2012-05-15,0.687
2012-05-11,1.2937,0.46685,2012-05-16,0.685
2012-05-14,1.2847,0.46585,2012-05-17,0.686
2012-05-15,1.2769,0.46585,2012-05-18,0.684
2012-05-16,1.2730,0.46685,2012-05-21,0.682
2012-05-17,1.2709,0.46685,2012-05-22,0.681
2012-05-18,1.2721,0.46685,2012-05-23,0.68
2012-05-21,1.2769,0.46685,2012-05-24,0.677
2012-05-22,1.2735,0.46685,2012-05-25,0.675
2012-05-23,1.2569,0.46685,2012-05-28,0.673
2012-05-24,1.2583,0.46685,2012-05-29,0.673
2012-05-25,1.2518,0.46685,2012-05-30,0.671
2012-05-28,#N/A,0.46685,2012-05-31,0.668
2012-05-29,1.2488,0.46685,2012-06-01,0.665
2012-05-30,1.2405,0.46685,2012-06-04,0.664
2012-05-31,1.2364,0.46685,2012-06-05,0.663
2012-06-01,1.2420,0.46785,2012-06-06,0.663
2012-06-04,1.2495,#N/A,2012-06-07,0.663
2012-06-05,1.2437,#N/A,2012-06-08,0.663
2012-06-06,1.2535,0.46785,2012-06-11,0.661
2012-06-07,1.2568,0.46785,2012-06-12,0.661
2012-06-08,1.2482,0.46785,2012-06-13,0.662
2012-06-11,1.2504,0.46785,2012-06-14,0.663
